Data;CDI;IBOV;IRFM;IMAB;PTAXV
19/08/2020;0,00007;-0,01187;-0,00245;-0,00431;0,00452
18/08/2020;0,00007;0,02480;0,00475;0,01005;0,00297
17/08/2020;0,00007;-0,01735;-0,00182;-0,00002;0,01198
14/08/2020;0,00007;0,00889;0,00024;0,00052;0,00095
13/08/2020;0,00007;-0,01623;-0,00185;-0,00381;-0,01375
12/08/2020;0,00007;-0,00056;-0,00287;-0,00392;0,00490
11/08/2020;0,00007;-0,01228;-0,00084;-0,00173;0,00653
10/08/2020;0,00007;0,00651;-0,00115;-0,00427;-0,00542
07/08/2020;0,00007;-0,01297;-0,00213;-0,00556;0,01490
06/08/2020;0,00008;0,01288;0,00291;0,00394;0,01272
05/08/2020;0,00008;0,01567;-0,00140;-0,00360;-0,01067
04/08/2020;0,00008;-0,01570;-0,00183;-0,00311;0,00479
03/08/2020;0,00008;-0,00081;0,00016;0,00189;0,02003
31/07/2020;0,00008;-0,01996;0,00063;0,00059;0,00378
30/07/2020;0,00008;-0,00565;0,00354;0,00764;0,00860
29/07/2020;0,00008;0,01437;-0,00009;0,00052;-0,00738
28/07/2020;0,00008;-0,00352;-0,00017;-0,00130;-0,00216
27/07/2020;0,00008;0,02047;0,00163;0,00407;-0,00493
24/07/2020;0,00008;0,00086;0,00325;0,00261;0,00966
23/07/2020;0,00008;-0,01914;-0,00060;-0,00129;0,01049
22/07/2020;0,00008;-0,00019;-0,00076;0,00182;-0,02242
21/07/2020;0,00008;-0,00112;-0,00102;0,00086;-0,02521
20/07/2020;0,00008;0,01495;0,00010;-0,00065;0,00234
17/07/2020;0,00008;0,02322;0,00234;0,00639;-0,00093
16/07/2020;0,00008;-0,01215;0,00029;0,00145;0,00129
15/07/2020;0,00008;0,01344;-0,00049;0,00001;-0,01468
14/07/2020;0,00008;0,01766;0,00016;-0,00125;0,01499
13/07/2020;0,00008;-0,01334;-0,00043;-0,00141;0,00086
10/07/2020;0,00008;0,00878;0,00179;0,00486;0,00872
09/07/2020;0,00008;-0,00610;0,00052;0,00419;-0,00942
08/07/2020;0,00008;0,02054;-0,00102;0,00081;0,00308
07/07/2020;0,00008;-0,01189;-0,00189;-0,00273;0,00439
06/07/2020;0,00008;0,02246;0,00045;0,00238;-0,00541
03/07/2020;0,00008;0,00551;0,00175;0,00515;0,00652
02/07/2020;0,00008;0,00032;-0,00050;0,00047;-0,01161
01/07/2020;0,00008;0,01208;0,00133;0,00786;-0,02025
30/06/2020;0,00008;-0,00710;0,00153;0,00264;0,00632
29/06/2020;0,00008;0,02026;0,00130;0,00542;-0,00390
26/06/2020;0,00008;-0,02239;-0,00076;-0,00278;0,02518
25/06/2020;0,00008;0,01702;0,00295;0,00757;0,01625
24/06/2020;0,00008;-0,01665;-0,00186;-0,00352;0,01412
23/06/2020;0,00008;0,00671;0,00145;0,00428;-0,00998
22/06/2020;0,00008;-0,01281;-0,00123;-0,00562;-0,02319
19/06/2020;0,00008;0,00465;0,00128;0,00007;-0,00004
18/06/2020;0,00011;0,00605;-0,00244;-0,00451;0,01846
17/06/2020;0,00011;0,02155;0,00181;0,00505;0,02367
16/06/2020;0,00011;0,01251;-0,00104;-0,00331;-0,01153
15/06/2020;0,00011;-0,00453;-0,00008;-0,00167;0,02998
12/06/2020;0,00011;-0,01996;-0,00010;-0,00105;0,03025
10/06/2020;0,00011;-0,02130;0,00201;0,00222;-0,00332
09/06/2020;0,00011;-0,00920;-0,00003;-0,00152;-0,00555
08/06/2020;0,00011;0,03177;0,00028;0,00223;-0,00892
05/06/2020;0,00011;0,00862;-0,00136;0,00217;-0,02480
04/06/2020;0,00011;0,00888;-0,00090;-0,00005;0,01039
03/06/2020;0,00011;0,02148;0,00168;0,00627;-0,03964
02/06/2020;0,00011;0,02738;0,00309;0,00723;-0,01935
01/06/2020;0,00011;0,01394;0,00026;-0,00067;-0,01150
29/05/2020;0,00011;0,00521;0,00133;0,00075;0,01607
28/05/2020;0,00011;-0,01134;-0,00001;-0,00126;0,00779
27/05/2020;0,00011;0,02899;0,00066;0,00058;-0,01331
26/05/2020;0,00011;-0,00228;0,00055;-0,00306;-0,01944
25/05/2020;0,00011;0,04247;0,00598;0,01247;-0,01856
22/05/2020;0,00011;-0,01029;-0,00072;-0,00176;-0,00377
21/05/2020;0,00011;0,02100;0,00231;0,00373;-0,01666
20/05/2020;0,00011;0,00715;0,00008;0,00364;-0,00433
19/05/2020;0,00011;-0,00557;0,00114;0,00242;-0,00277
18/05/2020;0,00011;0,04691;0,00260;0,00642;-0,01467
15/05/2020;0,00011;-0,01840;0,00201;0,00325;-0,01925
14/05/2020;0,00011;0,01592;0,00171;0,00577;0,00593
13/05/2020;0,00011;-0,00127;-0,00271;-0,00453;0,02250
12/05/2020;0,00011;-0,01509;-0,00495;-0,00832;-0,00399
11/05/2020;0,00011;-0,01494;-0,00051;-0,00153;0,00522
08/05/2020;0,00011;0,02746;0,00272;0,00431;-0,01220
07/05/2020;0,00014;-0,01195;-0,00031;-0,00743;0,02980
06/05/2020;0,00014;-0,00512;0,00144;-0,00049;0,02388
05/05/2020;0,00014;0,00753;0,00231;0,00128;-0,00828
04/05/2020;0,00014;-0,02023;-0,00150;-0,00094;0,02849
30/04/2020;0,00014;-0,03204;0,00021;-0,00268;-0,00039
29/04/2020;0,00014;0,02285;0,00271;0,00520;-0,02500
28/04/2020;0,00014;0,03929;0,01574;0,02428;-0,01198
27/04/2020;0,00014;0,03860;-0,00021;0,00105;-0,00269
24/04/2020;0,00014;-0,05451;-0,02126;-0,03892;0,03751
23/04/2020;0,00014;-0,01257;-0,00626;-0,01198;0,01151
22/04/2020;0,00014;0,02172;0,00242;0,00217;0,01912
20/04/2020;0,00014;-0,00023;0,00357;0,00478;0,00502
17/04/2020;0,00014;0,01515;0,00084;0,00658;0,00374
16/04/2020;0,00014;-0,01294;0,00273;0,00839;-0,00384
15/04/2020;0,00014;-0,01360;0,00190;0,00760;0,01390
14/04/2020;0,00014;0,01374;0,00279;0,00668;0,00066
13/04/2020;0,00014;0,01486;0,00185;0,00132;0,02058
09/04/2020;0,00014;-0,01199;0,00354;0,00630;-0,02579
08/04/2020;0,00014;0,02968;0,00252;0,00389;-0,00180
07/04/2020;0,00014;0,03086;0,00231;0,00317;-0,00484
06/04/2020;0,00014;0,06522;0,00163;0,00394;-0,00993
03/04/2020;0,00014;-0,03759;-0,00320;-0,00893;0,00657
02/04/2020;0,00014;0,01814;0,00093;-0,00243;0,00471
01/04/2020;0,00014;-0,02812;-0,00294;-0,00598;0,00802
31/03/2020;0,00014;-0,02170;0,00148;-0,00139;0,00762
30/03/2020;0,00014;0,01649;0,00347;0,00294;0,00949
27/03/2020;0,00014;-0,05509;0,00107;-0,00031;0,02198
26/03/2020;0,00014;0,03674;0,00642;0,01216;-0,01373
25/03/2020;0,00014;0,07495;0,01455;0,02020;-0,00014
24/03/2020;0,00014;0,09690;0,00833;0,01554;-0,00181
23/03/2020;0,00014;-0,05219;-0,00571;-0,02132;0,01109
20/03/2020;0,00014;-0,01847;-0,00196;-0,00513;-0,02325
19/03/2020;0,00016;0,02148;-0,00024;0,00217;0,00659
18/03/2020;0,00016;-0,10350;-0,02481;-0,03883;0,01210
17/03/2020;0,00016;0,04846;0,00821;0,00633;0,02072
16/03/2020;0,00016;-0,13920;0,00400;-0,00771;0,04453
13/03/2020;0,00016;0,13908;0,01911;0,05400;-0,03012
12/03/2020;0,00016;-0,14781;-0,02225;-0,04582;0,04482
11/03/2020;0,00016;-0,07638;-0,01232;-0,04262;0,00096
10/03/2020;0,00016;0,07142;0,00262;0,00173;-0,01448
09/03/2020;0,00016;-0,12173;-0,00569;-0,02177;0,01980
06/03/2020;0,00016;-0,04144;0,00012;-0,00138;0,00545
05/03/2020;0,00016;-0,04655;-0,00367;-0,00718;0,02097
04/03/2020;0,00016;0,01598;0,00105;0,00167;0,00836
03/03/2020;0,00016;-0,01020;0,00152;0,00186;-0,00140
02/03/2020;0,00016;0,02356;0,00474;0,00779;-0,00091
28/02/2020;0,00016;0,01154;0,00032;0,00025;0,00498
27/02/2020;0,00016;-0,02587;0,00174;-0,00102;0,00913
26/02/2020;0,00016;-0,07005;-0,00207;-0,00731;0,00990
21/02/2020;0,00016;-0,00790;-0,00080;-0,00377;0,00116
20/02/2020;0,00016;-0,01657;-0,00035;-0,00238;0,00332
19/02/2020;0,00016;0,01339;0,00098;0,00243;0,00591
18/02/2020;0,00016;-0,00288;-0,00006;-0,00042;0,00728
17/02/2020;0,00016;0,00812;-0,00009;-0,00235;-0,00014
14/02/2020;0,00016;-0,01108;0,00242;0,00597;-0,00521
13/02/2020;0,00016;-0,00867;-0,00065;-0,00125;0,00053
12/02/2020;0,00016;0,01130;0,00096;0,00320;0,00505
11/02/2020;0,00016;0,02487;0,00165;0,00311;-0,00109
10/02/2020;0,00016;-0,01055;0,00119;0,00332;0,00276
07/02/2020;0,00016;-0,01232;-0,00044;-0,00108;0,01410
06/02/2020;0,00017;-0,00723;-0,00169;-0,00116;0,00066
05/02/2020;0,00017;0,00408;0,00125;0,00354;0,00160
04/02/2020;0,00017;0,00809;0,00066;0,00127;-0,00221
03/02/2020;0,00017;0,00764;0,00149;0,00221;-0,00515
31/01/2020;0,00017;-0,01530;-0,00007;-0,00141;0,00404
30/01/2020;0,00017;0,00125;-0,00022;-0,00129;0,01214
29/01/2020;0,00017;-0,00939;0,00027;0,00218;-0,00121
28/01/2020;0,00017;0,01744;0,00067;0,00176;-0,00313
27/01/2020;0,00017;-0,03290;0,00097;-0,00117;0,01022
24/01/2020;0,00017;-0,00963;0,00053;0,00088;0,00257
23/01/2020;0,00017;0,00960;-0,00024;-0,00021;-0,00542
22/01/2020;0,00017;0,01166;0,00125;0,00372;-0,00298
21/01/2020;0,00017;-0,01544;0,00115;-0,00034;0,00442
20/01/2020;0,00017;0,00323;0,00000;-0,00219;-0,00019
17/01/2020;0,00017;0,01520;0,00109;0,00243;0,00266
16/01/2020;0,00017;0,00249;-0,00191;-0,00247;0,00250
15/01/2020;0,00017;-0,01035;0,00163;0,00055;0,00432
14/01/2020;0,00017;0,00262;0,00151;0,00384;0,00324
13/01/2020;0,00017;0,01577;-0,00091;-0,00214;0,01384
10/01/2020;0,00017;-0,00383;-0,00005;0,00111;0,00002
09/01/2020;0,00017;-0,00258;0,00091;0,00169;0,00177
08/01/2020;0,00017;-0,00355;0,00114;0,00275;-0,00414
07/01/2020;0,00017;-0,00185;0,00074;0,00059;0,00708
06/01/2020;0,00017;-0,00704;-0,00052;-0,00457;0,00079
03/01/2020;0,00017;-0,00731;-0,00011;-0,00207;0,00768
02/01/2020;0,00017;0,02532;0,00091;-0,00099;-0,00233
31/12/2019;0,00017;nd;0,00020;0,00062;0,00000
30/12/2019;0,00017;-0,00762;0,00139;0,00569;-0,00587
27/12/2019;0,00017;-0,00572;0,00038;0,00154;-0,00138
26/12/2019;0,00017;0,01157;0,00141;0,00410;-0,00519
24/12/2019;0,00017;nd;0,00021;0,00062;0,00137
23/12/2019;0,00017;0,00645;0,00122;0,00320;-0,00049
20/12/2019;0,00017;-0,00009;0,00146;0,00327;0,00354
19/12/2019;0,00017;0,00715;-0,00234;-0,00887;0,00210
18/12/2019;0,00017;0,01509;0,00109;-0,00170;-0,00342
17/12/2019;0,00017;0,00643;-0,00238;-0,00636;-0,00279
16/12/2019;0,00017;-0,00593;-0,00147;-0,00307;-0,00361
13/12/2019;0,00017;0,00325;0,00027;-0,00028;-0,00348
12/12/2019;0,00019;0,01114;0,00054;0,00367;-0,00148
11/12/2019;0,00019;0,00263;0,00018;0,00288;-0,00661
10/12/2019;0,00019;-0,00275;0,00004;0,00227;-0,00183
09/12/2019;0,00019;-0,00133;0,00015;0,00190;-0,00670
06/12/2019;0,00019;0,00455;0,00213;0,00500;-0,00838
05/12/2019;0,00019;0,00292;-0,00042;0,00082;0,00501
04/12/2019;0,00019;0,01234;0,00147;0,00371;-0,00195
03/12/2019;0,00019;0,00027;0,00148;0,00314;-0,00599
02/12/2019;0,00019;0,00641;-0,00080;-0,00215;0,00050
29/11/2019;0,00019;-0,00053;0,00040;-0,00042;-0,00565
28/11/2019;0,00019;0,00541;0,00166;0,00173;-0,00286
27/11/2019;0,00019;0,00605;0,00000;-0,00339;0,00101
26/11/2019;0,00019;-0,01258;-0,00093;-0,00493;0,01117
25/11/2019;0,00019;-0,00247;-0,00091;-0,00213;0,00614
22/11/2019;0,00019;0,01113;0,00127;0,00317;-0,00428
21/11/2019;0,00019;0,01542;-0,00186;-0,00496;-0,00059
20/11/2019;0,00019;nd;0,00021;0,00029;-0,00112
19/11/2019;0,00019;-0,00381;0,00005;-0,00038;0,00614
18/11/2019;0,00019;-0,00269;-0,00070;-0,00064;-0,00010
14/11/2019;0,00019;0,00469;0,00000;0,00177;0,00153
13/11/2019;0,00019;-0,00648;0,00001;-0,00104;0,00026
12/11/2019;0,00019;-0,01491;-0,00211;-0,00454;0,00474
11/11/2019;0,00019;0,00687;0,00122;0,00018;0,00469
08/11/2019;0,00019;-0,01781;-0,00046;-0,00424;0,01070
07/11/2019;0,00019;0,01126;-0,00113;-0,00317;0,01427
06/11/2019;0,00019;-0,00330;-0,00160;-0,00414;0,00769
05/11/2019;0,00019;-0,00055;-0,00036;-0,00066;0,00303
04/11/2019;0,00019;0,00540;-0,00041;-0,00025;0,00342
01/11/2019;0,00019;0,00910;0,00107;0,00298;-0,00637
31/10/2019;0,00021;-0,01096;-0,00063;0,00093;-0,00361
30/10/2019;0,00021;0,00791;0,00053;0,00208;0,00601
29/10/2019;0,00021;-0,00583;0,00008;0,00139;0,00384
28/10/2019;0,00021;0,00767;0,00097;0,00202;-0,00847
25/10/2019;0,00021;0,00352;0,00167;0,00404;0,00110
24/10/2019;0,00021;-0,00518;-0,00028;-0,00057;-0,01552
23/10/2019;0,00021;0,00151;0,00145;0,00348;-0,00335
22/10/2019;0,00021;0,01282;-0,00172;-0,00273;-0,01116
21/10/2019;0,00021;0,01236;0,00033;0,00001;-0,00138
18/10/2019;0,00021;-0,00273;0,00018;0,00056;-0,00195
17/10/2019;0,00021;-0,00386;0,00198;0,00460;-0,00616
16/10/2019;0,00021;0,00893;0,00250;0,00478;0,00545
15/10/2019;0,00021;0,00180;-0,00129;-0,00255;0,00545
14/10/2019;0,00021;0,00453;0,00082;0,00312;0,00494
11/10/2019;0,00021;0,01978;0,00343;0,00731;-0,00207
10/10/2019;0,00021;0,00562;0,00124;0,00278;0,00466
09/10/2019;0,00021;0,01267;0,00278;0,00319;0,00210
08/10/2019;0,00021;-0,00588;0,00111;-0,00077;0,00442
07/10/2019;0,00021;-0,01930;-0,00069;-0,00229;0,00192
04/10/2019;0,00021;0,01020;0,00062;0,00000;-0,00980
03/10/2019;0,00021;0,00480;0,00128;0,00212;-0,01285
02/10/2019;0,00021;-0,02904;-0,00010;-0,00088;-0,00465
01/10/2019;0,00021;-0,00661;0,00056;0,00055;0,00231
30/09/2019;0,00021;-0,00316;0,00035;0,00005;0,00137
27/09/2019;0,00021;-0,00230;0,00065;0,00034;0,00285
26/09/2019;0,00021;0,00803;0,00088;0,00178;-0,00856
25/09/2019;0,00021;0,00582;0,00110;0,00361;0,00254
24/09/2019;0,00021;-0,00728;-0,00045;-0,00209;-0,00031
23/09/2019;0,00021;-0,00172;-0,00071;-0,00125;0,00113
20/09/2019;0,00021;0,00458;0,00204;0,00504;0,00710
19/09/2019;0,00023;-0,00184;0,00179;0,00516;0,01028
18/09/2019;0,00023;-0,00081;0,00022;0,00164;-0,00063
17/09/2019;0,00023;0,00903;0,00222;0,00504;0,00308
16/09/2019;0,00023;0,00173;0,00225;0,00349;0,00630
13/09/2019;0,00023;-0,00833;-0,00148;-0,00254;0,00301
12/09/2019;0,00023;0,00894;0,00113;0,00214;-0,00337
11/09/2019;0,00023;0,00402;0,00024;0,00262;-0,01160
10/09/2019;0,00023;-0,00144;-0,00024;-0,00146;0,00839
09/09/2019;0,00023;0,00238;0,00072;-0,00027;0,00285
06/09/2019;0,00023;0,00677;0,00009;0,00042;-0,00512
05/09/2019;0,00023;0,01031;0,00049;-0,00040;-0,00945
04/09/2019;0,00023;0,01525;0,00199;0,00477;-0,00979
03/09/2019;0,00023;-0,00939;0,00186;0,00296;0,00183
02/09/2019;0,00023;-0,00503;-0,00082;-0,00278;0,00474
30/08/2019;0,00023;0,00607;0,00239;0,00619;-0,00708
29/08/2019;0,00023;0,02374;0,00086;-0,00119;0,00291
28/08/2019;0,00023;0,00943;-0,00164;-0,00625;0,00005
27/08/2019;0,00023;0,00878;-0,00116;-0,00379;0,00459
26/08/2019;0,00023;-0,01268;-0,00177;-0,00430;0,01263
23/08/2019;0,00023;-0,02344;-0,00077;-0,00180;0,01006
22/08/2019;0,00023;-0,01176;-0,00025;-0,00081;0,00472
21/08/2019;0,00023;0,01995;0,00206;0,00237;-0,00423
20/08/2019;0,00023;-0,00247;0,00000;-0,00099;0,00375
19/08/2019;0,00023;-0,00338;-0,00084;-0,00152;0,00854
16/08/2019;0,00023;0,00756;0,00162;0,00274;-0,00635
15/08/2019;0,00023;-0,01199;0,00029;0,00068;0,00284
14/08/2019;0,00023;-0,02944;-0,00140;-0,00230;0,00851
13/08/2019;0,00023;0,01358;0,00062;-0,00002;-0,00575
12/08/2019;0,00023;-0,02001;-0,00028;-0,00257;0,01534
09/08/2019;0,00023;-0,00114;0,00018;0,00017;-0,00119
08/08/2019;0,00023;0,01297;0,00095;0,00339;-0,01107
07/08/2019;0,00023;0,00606;0,00140;0,00385;0,00522
06/08/2019;0,00023;0,02064;0,00230;0,00588;0,00607
05/08/2019;0,00023;-0,02509;-0,00271;-0,00431;0,01717
02/08/2019;0,00023;0,00537;0,00009;0,00017;0,01157
01/08/2019;0,00025;0,00307;0,00068;0,00049;0,01719
31/07/2019;0,00025;-0,01088;-0,00099;-0,00214;-0,00662
30/07/2019;0,00025;-0,00531;0,00045;-0,00003;-0,00024
29/07/2019;0,00025;0,00646;0,00051;0,00017;0,00445
26/07/2019;0,00025;0,00160;0,00071;0,00157;-0,00285
25/07/2019;0,00025;-0,01407;-0,00101;-0,00172;0,00673
24/07/2019;0,00025;0,00400;0,00079;0,00164;-0,00066
23/07/2019;0,00025;-0,00236;0,00157;0,00324;0,00591
22/07/2019;0,00025;0,00481;0,00048;0,00114;-0,00021
19/07/2019;0,00025;-0,01208;-0,00004;0,00029;-0,00216
18/07/2019;0,00025;0,00829;0,00085;0,00055;-0,00343
17/07/2019;0,00025;0,00077;0,00026;0,00016;-0,00016
16/07/2019;0,00025;-0,00026;-0,00078;-0,00173;0,00430
15/07/2019;0,00025;-0,00099;0,00059;0,00043;0,00029
12/07/2019;0,00025;-0,01180;-0,00039;-0,00123;-0,00216
11/07/2019;0,00025;-0,00634;0,00050;0,00048;-0,00435
10/07/2019;0,00025;0,01231;0,00161;0,00423;-0,00425
09/07/2019;0,00025;nd;0,00024;0,00011;-0,00544
08/07/2019;0,00025;0,00424;0,00179;0,00311;-0,00364
05/07/2019;0,00025;0,00437;0,00003;-0,00097;0,00696
04/07/2019;0,00025;0,01561;0,00119;0,00176;-0,01391
03/07/2019;0,00025;0,01429;0,00144;0,00223;-0,00231
02/07/2019;0,00025;-0,00724;-0,00055;-0,00250;0,00971
01/07/2019;0,00025;0,00368;0,00157;0,00205;-0,00337
28/06/2019;0,00025;0,00242;0,00232;0,00435;-0,00828
27/06/2019;0,00025;0,00035;0,00045;0,00181;0,00523
26/06/2019;0,00025;0,00595;0,00088;0,00195;0,00360
25/06/2019;0,00025;-0,01930;-0,00104;-0,00261;0,00180
24/06/2019;0,00025;0,00049;0,00004;0,00196;-0,00055
21/06/2019;0,00025;0,01704;0,00437;0,01045;-0,01209
19/06/2019;0,00025;0,00904;0,00108;0,00165;0,00298
18/06/2019;0,00025;0,01824;0,00092;0,00283;-0,00738
17/06/2019;0,00025;-0,00425;-0,00059;0,00166;0,00211
14/06/2019;0,00025;-0,00742;0,00094;0,00085;0,00999
13/06/2019;0,00025;0,00461;0,00204;0,00199;-0,00021
12/06/2019;0,00025;-0,00647;-0,00040;-0,00263;-0,00587
11/06/2019;0,00025;0,01533;0,00224;0,00270;-0,00325
10/06/2019;0,00025;-0,00363;0,00083;0,00124;0,00568
07/06/2019;0,00025;0,00635;0,00206;0,00369;-0,00400
06/06/2019;0,00025;0,01256;0,00263;0,00368;0,00298
05/06/2019;0,00025;-0,01419;-0,00239;-0,00435;-0,00256
04/06/2019;0,00025;0,00371;0,00239;0,00178;-0,00751
03/06/2019;0,00025;-0,00010;0,00262;0,00378;-0,01025
31/05/2019;0,00025;-0,00438;0,00120;0,00260;-0,00788
30/05/2019;0,00025;0,00923;0,00083;0,00384;-0,00613
29/05/2019;0,00025;0,00181;0,00181;0,00548;-0,00770
28/05/2019;0,00025;0,01611;0,00305;0,00658;0,00162
27/05/2019;0,00025;0,01321;0,00113;0,00199;-0,00278
24/05/2019;0,00025;-0,00301;0,00042;0,00058;-0,00471
23/05/2019;0,00025;-0,00477;0,00096;0,00057;0,00708
22/05/2019;0,00025;-0,00131;0,00060;0,00147;-0,01426
21/05/2019;0,00025;0,02760;0,00281;0,00437;-0,00599
20/05/2019;0,00025;0,02171;0,00219;0,00372;0,00519
17/05/2019;0,00025;-0,00036;-0,00270;-0,00489;0,01759
16/05/2019;0,00025;-0,01745;-0,00162;-0,00377;0,00267
15/05/2019;0,00025;-0,00509;-0,00011;-0,00044;0,00611
14/05/2019;0,00025;0,00399;0,00131;0,00383;-0,00256
13/05/2019;0,00025;-0,02685;-0,00076;-0,00159;0,00788
10/05/2019;0,00025;-0,00580;0,00123;0,00294;-0,00239
09/05/2019;0,00025;-0,00825;0,00115;0,00275;0,00836
08/05/2019;0,00025;0,01280;0,00155;0,00325;-0,01344
07/05/2019;0,00025;-0,00653;0,00004;-0,00062;0,00646
06/05/2019;0,00025;-0,01041;0,00053;-0,00002;0,00599
03/05/2019;0,00025;0,00502;0,00187;0,00374;-0,00661
02/05/2019;0,00025;-0,00857;0,00010;-0,00028;0,00499
30/04/2019;0,00025;0,00173;0,00063;0,00297;0,00226
29/04/2019;0,00025;-0,00051;-0,00026;-0,00067;0,00028
26/04/2019;0,00025;-0,00327;0,00005;0,00184;-0,00936
25/04/2019;0,00025;0,01586;-0,00015;0,00254;0,00240
24/04/2019;0,00025;-0,00915;-0,00146;-0,00071;0,00492
23/04/2019;0,00025;0,01411;0,00178;0,00504;0,00525
22/04/2019;0,00025;0,00011;0,00056;0,00133;-0,00356
18/04/2019;0,00025;0,01387;0,00188;0,00273;0,00370
17/04/2019;0,00025;-0,01112;-0,00085;-0,00042;0,00802
16/04/2019;0,00025;0,01344;0,00000;-0,00031;0,00473
15/04/2019;0,00025;0,00223;0,00154;0,00081;0,00116
12/04/2019;0,00025;-0,01983;-0,00053;-0,00126;0,00745
11/04/2019;0,00025;-0,01250;-0,00079;-0,00110;0,00141
10/04/2019;0,00025;-0,00351;0,00181;0,00243;-0,00565
09/04/2019;0,00025;-0,01107;-0,00050;-0,00313;-0,00246
08/04/2019;0,00025;0,00269;-0,00056;-0,00111;0,00093
05/04/2019;0,00025;0,00825;0,00062;0,00193;-0,00235
04/04/2019;0,00025;0,01928;0,00091;0,00089;0,00721
03/04/2019;0,00025;-0,00938;-0,00116;-0,00303;-0,00582
02/04/2019;0,00025;-0,00695;0,00033;0,00040;-0,00054
01/04/2019;0,00025;0,00671;0,00220;0,00382;-0,00731
29/03/2019;0,00025;0,01087;-0,00022;0,00173;-0,01802
28/03/2019;0,00025;0,02704;0,00421;0,01384;0,00744
27/03/2019;0,00025;-0,03571;-0,00310;-0,01256;0,01923
26/03/2019;0,00025;0,01755;-0,00085;-0,00360;-0,00320
25/03/2019;0,00025;-0,00078;0,00197;0,00066;-0,00116
22/03/2019;0,00025;-0,03095;-0,00504;-0,00924;0,02234
21/03/2019;0,00025;-0,01338;-0,00074;-0,00274;0,00185
20/03/2019;0,00025;-0,01553;0,00190;0,00211;0,00358
19/03/2019;0,00025;-0,00405;0,00083;0,00095;-0,00916
18/03/2019;0,00025;0,00864;0,00111;0,00211;-0,00608
15/03/2019;0,00025;0,00540;0,00051;0,00129;0,00044
14/03/2019;0,00025;-0,00302;-0,00134;-0,00057;0,00162
13/03/2019;0,00025;0,01099;0,00220;0,00337;0,00357
12/03/2019;0,00025;-0,00202;0,00122;0,00128;-0,00863
11/03/2019;0,00025;0,02791;0,00230;0,00553;-0,00561
08/03/2019;0,00025;0,01085;0,00146;0,00244;0,00496
07/03/2019;0,00025;0,00132;0,00037;0,00015;0,00480
06/03/2019;0,00025;-0,00409;-0,00051;-0,00048;0,01245
01/03/2019;0,00025;-0,01026;-0,00042;-0,00022;0,01196
28/02/2019;0,00025;-0,01771;-0,00077;0,00024;0,00091
27/02/2019;0,00025;-0,00302;0,00107;0,00266;-0,00649
26/02/2019;0,00025;0,00373;-0,00032;0,00023;0,00831
25/02/2019;0,00025;-0,00660;-0,00046;-0,00046;-0,00387
22/02/2019;0,00025;0,00983;0,00076;0,00018;-0,00439
21/02/2019;0,00025;0,00402;0,00023;0,00009;0,01334
20/02/2019;0,00025;-0,01142;-0,00201;-0,00353;-0,00285
19/02/2019;0,00025;0,01192;0,00134;0,00115;-0,00295
18/02/2019;0,00025;-0,01042;-0,00155;-0,00211;0,00433
15/02/2019;0,00025;-0,00500;0,00193;0,00638;-0,01592
14/02/2019;0,00025;0,02267;0,00139;0,00349;0,01285
13/02/2019;0,00025;-0,00339;0,00161;0,00362;-0,00051
12/02/2019;0,00025;0,01860;0,00194;0,00440;-0,00254
11/02/2019;0,00025;-0,00976;0,00059;0,00012;0,00557
08/02/2019;0,00025;0,00994;-0,00173;-0,00566;-0,00024
07/02/2019;0,00025;-0,00243;-0,00148;-0,00334;0,00470
06/02/2019;0,00025;-0,03739;-0,00084;-0,00343;0,00757
05/02/2019;0,00025;-0,00281;-0,00024;-0,00212;-0,00041
04/02/2019;0,00025;0,00743;-0,00015;-0,00124;0,00169
01/02/2019;0,00025;0,00481;0,00163;0,00490;0,00479
31/01/2019;0,00025;0,00409;0,00389;0,00607;-0,01701
30/01/2019;0,00025;0,01419;-0,00105;0,00138;-0,00586
29/01/2019;0,00025;0,00205;0,00207;0,00362;-0,00812
28/01/2019;0,00025;-0,02287;0,00016;-0,00012;0,00133
25/01/2019;0,00025;nd;0,00028;0,00032;-0,00500
24/01/2019;0,00025;0,01159;-0,00102;-0,00130;-0,00471
23/01/2019;0,00025;0,01530;0,00148;0,00181;0,01008
22/01/2019;0,00025;-0,00944;0,00190;0,00108;-0,00239
21/01/2019;0,00025;-0,00091;0,00066;0,00032;0,00584
18/01/2019;0,00025;0,00781;0,00119;0,00059;-0,00279
17/01/2019;0,00025;0,01015;0,00098;0,00087;0,01059
16/01/2019;0,00025;0,00359;0,00025;0,00077;0,00399
15/01/2019;0,00025;-0,00444;-0,00113;-0,00062;-0,00566
14/01/2019;0,00025;0,00871;0,00130;0,00406;0,00320
11/01/2019;0,00025;-0,00157;0,00038;0,00092;0,00738
10/01/2019;0,00025;0,00205;-0,00120;0,00081;-0,00168
09/01/2019;0,00025;0,01719;0,00079;0,00676;-0,00744
08/01/2019;0,00025;0,00362;0,00102;0,00131;0,00394
07/01/2019;0,00025;-0,00154;-0,00140;-0,00023;-0,01502
04/01/2019;0,00025;0,00301;0,00024;0,00526;-0,00149
03/01/2019;0,00025;0,00607;0,00010;0,00477;-0,02363
02/01/2019;0,00025;0,03556;0,00291;0,00435;-0,00395
31/12/2018;0,00025;nd;0,00028;0,00022;0,00000
28/12/2018;0,00025;0,02840;0,00050;0,00246;-0,01480
27/12/2018;0,00025;0,00381;0,00121;0,00183;0,00183
